DATA,EXCEPTION,time,pitch,roll,yaw,airspeed,displayedAltitude,pressureAltitude,turnRate,verticalSpeed,lateralAcceleration,verticalAcceleration,angleOfAttack,
03035513+018+00013000000+0096+000+01+1099FA49FE01B6,ok,11035203,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035514+018+00013000000+0096+000-00+1099FA49FE01B8,ok,11035218,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035515+018+00013000000+0051+000-00+1099FA4AD901AA,ok,11035234,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035516+018+00013000000+0051+000-00+1099FA4AD901AB,ok,11035250,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035517+018+00013000000+0051+002-00+1099FA4AD901AE,ok,11035265,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035518+018+00013000000+0051+002-00+1099FA4AD901AF,ok,11035281,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035519+018+00013000000+0051+002-00+1099FA4AD901B0,ok,11035296,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035520+018+00013000000+0096+000-00+1099FA49FE01B5,ok,11035312,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035521+018+00013000000+0096+000-00+1099FA49FE01B6,ok,11035328,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035522+018+00013000000+0096+000-00+1099FA49FE01B7,ok,11035343,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035523+018+00013000000+0096+000-00+1099FA49FE01B8,ok,11035359,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035524+018+00013000000+0096+000-00+1099FA49FE01B9,ok,11035375,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035525+018+00013000000+0051+003-00+1099FA4AD901AE,ok,11035390,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035526+018+00013000000+0051+003-00+1099FA4AD901AF,ok,11035406,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035527+018+00013000000+0051+002-00+1099FA4AD901AF,ok,11035421,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035528+018+00013000000+0051+002-00+1099FA4AD901B0,ok,11035437,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035529+018+00013000000+0051+002-00+1099FA4AD901B1,ok,11035453,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035530+018+00013000000+0096+000-00+1099FA49FE01B6,ok,11035468,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035531+018+00013000000+0096+000-00+1099FA49FE01B7,ok,11035484,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035532+018+00023000000+0096+000-00+1099FA49FE01B9,ok,11035500,1.8000001,0.2,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035533+018+00013000000+0096+000+01+1099FA49FE01B8,ok,11035515,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035534+018+00013000000+0096+000+01+1099FA49FE01B9,ok,11035531,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035535+018+00013000000+0051+004+01+1099FA4AD901AF,ok,11035546,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.4,0.01,1.0,0.98999995,
03035536+018+00013000000+0051+004+01+1099FA4AD901B0,ok,11035562,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.4,0.01,1.0,0.98999995,
03035537+018+00013000000+0051+006+01+1099FA4AD901B3,ok,11035578,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03035538+018+00013000000+0051+006+01+1099FA4AD901B4,ok,11035593,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03035539+018+00013000000+0051+006+01+1099FA4AD901B5,ok,11035609,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03035540+018+00023000000+0096+000+01+1099FA49FE01B7,ok,11035625,1.8000001,0.2,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035541+018+00013000000+0096+000+01+1099FA49FE01B7,ok,11035640,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035542+017+00013000000+0096+000-00+1099FA49FE01B8,ok,11035656,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035543+017+00013000000+0096+000-00+1099FA49FE01B9,ok,11035671,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035544+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11035687,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035545+017+00013000000+0051+002-00+1099FA4AD901AE,ok,11035703,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035546+017+00013000000+0051+002-00+1099FA4AD901AF,ok,11035718,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035547+017+00013000000+0051+003-00+1099FA4AD901B1,ok,11035734,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035548+017+00013000000+0051+003-00+1099FA4AD901B2,ok,11035750,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035549+017+00013000000+0051+003-00+1099FA4AD901B3,ok,11035765,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035550+017+00013000000+0096+000-00+1099FA49FE01B7,ok,11035781,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035551+017+00013000000+0096+000-00+1099FA49FE01B8,ok,11035796,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035552+017+00013000000+0096+000-00+1099FA49FE01B9,ok,11035812,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035553+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11035828,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035554+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11035843,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035555+017+00013000000+0051+004-00+1099FA4AD901B1,ok,11035859,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035556+017+00013000000+0051+004-00+1099FA4AD901B2,ok,11035875,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035557+017+00013000000+0051+008-00+1099FA4AD901B7,ok,11035890,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.8,-0.0,1.0,0.98999995,
03035558+018+00013000000+0051+008-00+1099FA4AD901B9,ok,11035906,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.8,-0.0,1.0,0.98999995,
03035559+018+00013000000+0051+008-00+1099FA4AD901BA,ok,11035921,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.8,-0.0,1.0,0.98999995,
03035560+018+00013000000+0096+000-00+1099FA49FE01B9,ok,11035937,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035563+018+00013000000+0096+000-00+1099FA49FE01BC,ok,11035984,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035500+018+00013000000+0096+000-00+1099FA49FE01B3,ok,11035000,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035501+018+00013000000+0051+007-00+1099FA4AD901AC,ok,11035015,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03035602+018+00013000000+0051+007-00+1099FA4AD901AE,ok,11036031,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03035603+018+00013000000+0051+007-00+1099FA4AD901AF,ok,11036046,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03035604+018+00013000000+0051+007-00+1099FA4AD901B0,ok,11036062,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03035605+018+00013000000+0051+007-00+1099FA4AD901B1,ok,11036078,1.8000001,0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03035606+018+00013000000+0096+000-00+1099FA49FE01BA,ok,11036093,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035607+018+00013000000+0096+000-00+1099FA49FE01BB,ok,11036109,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035608+018+00013000000+0096+000-00+1099FA49FE01BC,ok,11036125,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035609+017+00013000000+0096+000-00+1099FA49FE01BC,ok,11036140,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035610+018+00013000000+0096+000-00+1099FA49FE01B5,ok,11036156,1.8000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035611+017+00013000000+0051+006-00+1099FA4AD901AC,ok,11036171,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03035612+017+00013000000+0051+006-00+1099FA4AD901AD,ok,11036187,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03035613+017+00013000000+0051+003-00+1099FA4AD901AB,ok,11036203,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035614+017+00013000000+0051+003-00+1099FA4AD901AC,ok,11036218,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035615+017+00013000000+0051+003-00+1099FA4AD901AD,ok,11036234,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035616+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11036250,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035617+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11036265,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035618+017+00013000000+0096+000-00+1099FA49FE01BC,ok,11036281,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035619+017+00013000000+0096+000-00+1099FA49FE01BD,ok,11036296,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035620+017+00013000000+0096+000-00+1099FA49FE01B5,ok,11036312,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035621+017+00013000000+0051+001-00+1099FA4AD901A8,ok,11036328,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03035622+017+00013000000+0051+001-00+1099FA4AD901A9,ok,11036343,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03035623+017+00013000000+0051+000-00+1099FA4AD901A9,ok,11036359,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035624+017+00013000000+0051+000-00+1099FA4AD901AA,ok,11036375,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035625+017+00013000000+0051+000-00+1099FA4AD901AB,ok,11036390,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035626+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11036406,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035627+017+00013000000+0096+000-00+1099FA49FE01BC,ok,11036421,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035628+017+00013000000+0096+000-00+1099FA49FE01BD,ok,11036437,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035629+017+00013000000+0096+000-00+1099FA49FE01BE,ok,11036453,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035630+017+00013000000+0096+000-00+1099FA49FE01B6,ok,11036468,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035631+017+00013000000+0051-001-00+1099FA4AD901AB,ok,11036484,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035632+017+00013000000+0051-001-00+1099FA4AD901AC,ok,11036500,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035633+017+00023000000+0051-003-00+1099FA4AD901B0,ok,11036515,1.7,0.2,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035634+017+00013000000+0051-003-00+1099FA4AD901B0,ok,11036531,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035635+017+00023000000+0051-003-00+1099FA4AD901B2,ok,11036546,1.7,0.2,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035636+017+00013000000+0096+000-00+1099FA49FE01BC,ok,11036562,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035637+017+00013000000+0096+000-00+1099FA49FE01BD,ok,11036578,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035638+017+00013000000+0096+001-00+1099FA49FE01BF,ok,11036593,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035639+017+00013000000+0096+001-00+1099FA49FE01C0,ok,11036609,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035640+017+00013000000+0096+001-00+1099FA49FE01B8,ok,11036625,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035641+017+00013000000+0051-003-00+1099FA4AD901AE,ok,11036640,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035642+017+00013000000+0051-003-00+1099FA4AD901AF,ok,11036656,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035643+017+00013000000+0051-003-00+1099FA4AD901B0,ok,11036671,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035644+017+00013000000+0051-003-00+1099FA4AD901B1,ok,11036687,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035645+017+00013000000+0051-003-00+1099FA4AD901B2,ok,11036703,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035646+017+00013000000+0096+001-00+1099FA49FE01BE,ok,11036718,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035647+017+00013000000+0096+001-00+1099FA49FE01BF,ok,11036734,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035648+017+00013000000+0096+001-00+1099FA49FE01C0,ok,11036750,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035649+017+00013000000+0096+001-00+1099FA49FE01C1,ok,11036765,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035650+017+00013000000+0096+001-00+1099FA49FE01B9,ok,11036781,1.7,0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03035651+017+00013000000+0051+000-00+1099FA4AD901AA,ok,11036796,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035652+017+00013000000+0051+000-00+1099FA4AD901AB,ok,11036812,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035653+017+00013000000+0051-004-00+1099FA4AD901B2,ok,11036828,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.4,-0.0,1.0,0.98999995,
03035654+017+00013000000+0051-004-00+1099FA4AD901B3,ok,11036843,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.4,-0.0,1.0,0.98999995,
03035655+017+00013000000+0051-004-00+1099FA4AD901B4,ok,11036859,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.4,-0.0,1.0,0.98999995,
03035656+017+00013000000+0096+000-00+1099FA49FE01BE,ok,11036875,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035657+017+00013000000+0096+000-00+1099FA49FE01BF,ok,11036890,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035658+017+00013000000+0096+000-00+1099FA49FE01C0,ok,11036906,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035659+017+00013000000+0096+000-00+1099FA49FE01C1,ok,11036921,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035660+017+00013000000+0096+000-00+1099FA49FE01B9,ok,11036937,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035661+017+00013000000+0051-001-00+1099FA4AD901AE,ok,11036953,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035600+017+00013000000+0051-001+01+1099FA4AD901A6,ok,11036000,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03035601+017+00013000000+0051-001+01+1099FA4AD901A7,ok,11036015,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03035602+017+00013000000+0096+000-00+1099FA49FE01B5,ok,11036031,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035703+017+00013000000+0096+000-00+1099FA49FE01B7,ok,11037046,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035704+017+00013000000+0096+000-00+1099FA49FE01B8,ok,11037062,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035705+017+00013000000+0096+000-00+1099FA49FE01B9,ok,11037078,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035706+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11037093,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035707+017+00013000000+0051+003-00+1099FA4AD901AF,ok,11037109,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035708+017+00013000000+0051+003-00+1099FA4AD901B0,ok,11037125,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035709+017+00013000000+0051+004-00+1099FA4AD901B2,ok,11037140,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035710+017+00013000000+0051+004-00+1099FA4AD901AA,ok,11037156,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035711+017+00013000000+0051+004-00+1099FA4AD901AB,ok,11037171,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035712+017+00013000000+0096+000-00+1099FA49FE01B7,ok,11037187,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035713+017+00013000000+0096+000-00+1099FA49FE01B8,ok,11037203,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035714+017+00013000000+0096+000-00+1099FA49FE01B9,ok,11037218,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035715+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11037234,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035716+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11037250,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035717+017+00013000000+0051+001-00+1099FA4AD901AE,ok,11037265,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03035718+017+00013000000+0051+001-00+1099FA4AD901AF,ok,11037281,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03035719+017+00013000000+0051+002-00+1099FA4AD901B1,ok,11037296,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035720+017+00013000000+0051+002-00+1099FA4AD901A9,ok,11037312,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035721+017+00013000000+0051+002-00+1099FA4AD901AA,ok,11037328,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03035722+017+00013000000+0096+000-00+1099FA49FE01B8,ok,11037343,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035723+017+00013000000+0096+000-00+1099FA49FE01B9,ok,11037359,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035724+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11037375,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035725+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11037390,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035726+017+00013000000+0096+000-00+1099FA49FE01BC,ok,11037406,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035727+017+00013000000+0051+003-00+1099FA4AD901B1,ok,11037421,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035728+017+00013000000+0051+003-00+1099FA4AD901B2,ok,11037437,1.7,0.1,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035729+016+00013000000+0051+004-00+1099FA4AD901B3,ok,11037453,1.6,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035730+016+00013000000+0051+004-00+1099FA4AD901AB,ok,11037468,1.6,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035731+016+00013000000+0051+004-00+1099FA4AD901AC,ok,11037484,1.6,0.1,300.0,0.0,NaN,51.0,NaN,0.4,-0.0,1.0,0.98999995,
03035732+016+00013000000+0096+000-00+1099FA49FE01B8,ok,11037500,1.6,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035733+016+00013000000+0096+000-00+1099FA49FE01B9,ok,11037515,1.6,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035734+016+00013000000+0096+000-00+1099FA49FE01BA,ok,11037531,1.6,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035735+016+00013000000+0096+000-00+1099FA49FE01BB,ok,11037546,1.6,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035736+016+00013000000+0096+000-00+1099FA49FE01BC,ok,11037562,1.6,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035737+016+00013000000+0051+000-00+1099FA4AD901AE,ok,11037578,1.6,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035738+016+00013000000+0051+000-00+1099FA4AD901AF,ok,11037593,1.6,0.1,300.0,0.0,NaN,51.0,NaN,0.0,-0.0,1.0,0.98999995,
03035739+016+00013000000+0051-001-00+1099FA4AD901B3,ok,11037609,1.6,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035740+016+00013000000+0051-001-00+1099FA4AD901AB,ok,11037625,1.6,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035741+016+00013000000+0051-001+01+1099FA4AD901AB,ok,11037640,1.6,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03035742+017+00013000000+0096+000-00+1099FA49FE01BA,ok,11037656,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035743+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11037671,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035744+017+00013000000+0096+000-00+1099FA49FE01BC,ok,11037687,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035745+017+00013000000+0096+000-00+1099FA49FE01BD,ok,11037703,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035746+017+00013000000+0096+000-00+1099FA49FE01BE,ok,11037718,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03035747+017+00013000000+0051-003-00+1099FA4AD901B5,ok,11037734,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035748+017+00013000000+0051-003-00+1099FA4AD901B6,ok,11037750,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.3,-0.0,1.0,0.98999995,
03035749+017+00013000000+0051-001-00+1099FA4AD901B5,ok,11037765,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035750+017+00013000000+0051-001-00+1099FA4AD901AD,ok,11037781,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035751+017+00013000000+0051-001-00+1099FA4AD901AE,ok,11037796,1.7,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03035752+017+00013000000+0096+000-00+1099FA49FE01BB,ok,11037812,1.7,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
